N1 	 24.572000 	 41.402000 	 2.950000 	 -0.302
C2 	 24.807000 	 42.590000 	 2.107000 	 -0.152
C3 	 25.888000 	 43.495000 	 2.735000 	 0.000
C4 	 27.184000 	 42.708000 	 3.017000 	 0.452
C5 	 26.888000 	 41.407000 	 3.800000 	 -0.124
C6 	 25.779000 	 40.576000 	 3.117000 	 0.009
C7 	 19.694000 	 40.528000 	 5.518000 	 0.109
C8 	 19.404000 	 40.800000 	 6.868000 	 0.054
C9 	 18.101000 	 40.605000 	 7.354000 	 -0.001
C10 	 17.102000 	 40.127000 	 6.507000 	 -0.090
C11 	 17.391000 	 39.846000 	 5.176000 	 -0.121
C12 	 18.675000 	 40.051000 	 4.685000 	 -0.262
C13 	 21.042000 	 40.730000 	 4.931000 	 0.127
N14 	 21.096000 	 41.747000 	 4.037000 	 -0.396
C15 	 22.268000 	 41.983000 	 3.421000 	 -0.116
C16 	 23.399000 	 41.201000 	 3.660000 	 0.428
N17 	 23.340000 	 40.164000 	 4.548000 	 -0.547
C18 	 22.171000 	 39.944000 	 5.201000 	 0.592
CL19 	 17.689000 	 40.944000 	 9.000000 	 -0.073
CL20 	 20.636000 	 41.387000 	 7.939000 	 -0.096
N21 	 22.142000 	 38.889000 	 6.114000 	 -1.057
N22 	 28.099000 	 43.594000 	 3.866000 	 -0.944
C23 	 27.944000 	 42.419000 	 1.724000 	 -0.553
H24 	 25.050000 	 42.274000 	 1.094000 	 0.117
H25 	 23.912000 	 43.185000 	 1.955000 	 0.117
H26 	 25.486000 	 43.946000 	 3.644000 	 0.042
H27 	 26.086000 	 44.338000 	 2.067000 	 0.042
H28 	 26.573000 	 41.623000 	 4.816000 	 0.068
H29 	 27.786000 	 40.797000 	 3.904000 	 0.068
H30 	 26.087000 	 40.212000 	 2.138000 	 0.090
H31 	 25.558000 	 39.671000 	 3.688000 	 0.090
H32 	 16.097000 	 39.983000 	 6.877000 	 0.147
H33 	 16.618000 	 39.479000 	 4.520000 	 0.161
H34 	 18.877000 	 39.830000 	 3.646000 	 0.193
H35 	 22.240000 	 42.834000 	 2.765000 	 0.149
H36 	 21.297000 	 38.691000 	 6.625000 	 0.427
H37 	 22.986000 	 38.351000 	 6.293000 	 0.466
H38 	 28.978000 	 43.120000 	 4.016000 	 0.471
H39 	 28.272000 	 44.463000 	 3.356000 	 0.454
H40 	 27.324000 	 41.832000 	 1.050000 	 0.166
H41 	 28.855000 	 41.853000 	 1.921000 	 0.166
H42 	 28.217000 	 43.340000 	 1.208000 	 0.166
H43 	 27.668000 	 43.815000 	 4.751000 	 0.460
