F1 	 17.280000 	 31.070000 	 52.110000 	 -0.211
C2 	 17.570000 	 29.960000 	 52.820000 	 0.424
C3 	 17.220000 	 28.710000 	 52.320000 	 -0.451
C4 	 17.500000 	 27.560000 	 53.060000 	 0.439
F5 	 17.150000 	 26.350000 	 52.580000 	 -0.203
C6 	 18.140000 	 27.660000 	 54.300000 	 -0.356
C7 	 18.480000 	 28.920000 	 54.830000 	 -0.019
C8 	 18.190000 	 30.060000 	 54.060000 	 -0.328
C9 	 19.090000 	 29.090000 	 56.170000 	 0.531
N10 	 19.450000 	 30.240000 	 56.640000 	 -0.478
N11 	 19.990000 	 30.420000 	 57.920000 	 0.095
C12 	 20.350000 	 31.800000 	 58.280000 	 -0.246
C13 	 21.700000 	 32.250000 	 57.730000 	 0.185
C14 	 22.840000 	 32.260000 	 58.550000 	 -0.226
C15 	 24.060000 	 32.700000 	 58.040000 	 -0.128
C16 	 24.170000 	 33.110000 	 56.720000 	 -0.280
C17 	 23.050000 	 33.100000 	 55.880000 	 0.380
N18 	 23.070000 	 33.440000 	 54.510000 	 -0.724
C19 	 24.150000 	 33.770000 	 53.700000 	 0.991
O20 	 25.320000 	 33.930000 	 54.030000 	 -0.612
O21 	 23.690000 	 33.920000 	 52.440000 	 -0.487
C22 	 24.560000 	 34.320000 	 51.370000 	 0.148
C23 	 24.960000 	 33.120000 	 50.510000 	 -0.000
C24 	 23.770000 	 32.470000 	 49.780000 	 -0.345
N25 	 24.250000 	 31.270000 	 48.920000 	 -0.018
C26 	 24.980000 	 31.730000 	 47.640000 	 -0.303
C27 	 25.400000 	 30.490000 	 46.840000 	 0.293
O28 	 24.270000 	 29.670000 	 46.550000 	 -0.453
C29 	 23.580000 	 29.180000 	 47.700000 	 0.359
C30 	 23.060000 	 30.360000 	 48.560000 	 -0.239
C31 	 21.820000 	 32.680000 	 56.400000 	 -0.366
C32 	 20.210000 	 29.400000 	 58.830000 	 0.613
O33 	 20.650000 	 29.530000 	 59.970000 	 -0.599
C34 	 19.850000 	 28.100000 	 58.290000 	 -0.226
C35 	 19.320000 	 27.950000 	 57.060000 	 -0.308
H36 	 16.720000 	 28.630000 	 51.360000 	 0.230
H37 	 18.330000 	 26.740000 	 54.820000 	 0.189
H38 	 18.440000 	 31.050000 	 54.410000 	 0.185
H39 	 20.340000 	 31.960000 	 59.360000 	 0.150
H40 	 19.580000 	 32.470000 	 57.910000 	 0.150
H41 	 22.770000 	 31.930000 	 59.570000 	 0.176
H42 	 24.940000 	 32.710000 	 58.680000 	 0.166
H43 	 25.140000 	 33.430000 	 56.370000 	 0.197
H44 	 22.180000 	 33.400000 	 54.040000 	 0.366
H45 	 25.450000 	 34.830000 	 51.740000 	 0.082
H46 	 24.030000 	 35.060000 	 50.760000 	 0.082
H47 	 25.450000 	 32.380000 	 51.130000 	 0.040
H48 	 25.710000 	 33.460000 	 49.800000 	 0.040
H49 	 23.240000 	 33.160000 	 49.110000 	 0.192
H50 	 23.060000 	 32.070000 	 50.500000 	 0.192
H51 	 25.850000 	 32.330000 	 47.930000 	 0.202
H52 	 24.290000 	 32.360000 	 47.080000 	 0.202
H53 	 26.150000 	 29.920000 	 47.390000 	 0.038
H54 	 25.870000 	 30.780000 	 45.900000 	 0.038
H55 	 24.250000 	 28.540000 	 48.280000 	 0.018
H56 	 22.750000 	 28.560000 	 47.370000 	 0.018
H57 	 22.600000 	 30.010000 	 49.480000 	 0.162
H58 	 22.350000 	 30.970000 	 48.000000 	 0.162
H59 	 20.940000 	 32.670000 	 55.770000 	 0.170
H60 	 20.000000 	 27.240000 	 58.920000 	 0.187
H61 	 19.070000 	 26.940000 	 56.760000 	 0.193
H62 	 24.900000 	 30.740000 	 49.480000 	 0.317
