C1 	 -14.450000 	 -14.780000 	 -27.430000 	 0.287
C2 	 -15.140000 	 -15.600000 	 -26.530000 	 0.316
C3 	 -14.590000 	 -13.400000 	 -27.330000 	 -0.422
C4 	 -15.980000 	 -15.040000 	 -25.550000 	 -0.211
N5 	 -14.970000 	 -16.980000 	 -26.610000 	 -0.679
C6 	 -15.410000 	 -12.860000 	 -26.340000 	 0.392
C7 	 -16.120000 	 -13.660000 	 -25.460000 	 -0.330
C8 	 -16.740000 	 -15.970000 	 -24.630000 	 0.834
N9 	 -16.430000 	 -17.280000 	 -24.870000 	 -0.713
O10 	 -17.560000 	 -15.640000 	 -23.780000 	 -0.616
C11 	 -15.580000 	 -17.800000 	 -25.830000 	 0.730
C12 	 -15.410000 	 -19.250000 	 -25.970000 	 -0.153
C13 	 -15.790000 	 -20.140000 	 -24.960000 	 -0.105
C14 	 -15.550000 	 -21.500000 	 -25.120000 	 -0.285
C15 	 -14.960000 	 -21.980000 	 -26.290000 	 0.179
C16 	 -14.620000 	 -21.100000 	 -27.310000 	 -0.158
C17 	 -14.850000 	 -19.750000 	 -27.150000 	 -0.116
C18 	 -14.590000 	 -23.460000 	 -26.410000 	 0.526
O19 	 -14.240000 	 -23.880000 	 -27.710000 	 -0.767
F20 	 -13.650000 	 -15.300000 	 -28.390000 	 -0.184
F21 	 -15.540000 	 -11.540000 	 -26.260000 	 -0.200
C22 	 -15.780000 	 -24.360000 	 -26.100000 	 -0.325
C23 	 -13.350000 	 -23.690000 	 -25.560000 	 -0.380
H24 	 -14.060000 	 -12.740000 	 -28.010000 	 0.237
H25 	 -16.760000 	 -13.210000 	 -24.710000 	 0.219
H26 	 -16.990000 	 -17.920000 	 -24.330000 	 0.357
H27 	 -16.230000 	 -19.810000 	 -24.030000 	 0.149
H28 	 -15.790000 	 -22.170000 	 -24.310000 	 0.148
H29 	 -14.150000 	 -21.450000 	 -28.220000 	 0.166
H30 	 -14.560000 	 -19.090000 	 -27.960000 	 0.149
H31 	 -14.030000 	 -24.820000 	 -27.680000 	 0.461
H32 	 -16.680000 	 -24.000000 	 -26.600000 	 0.075
H33 	 -15.970000 	 -24.390000 	 -25.030000 	 0.075
H34 	 -15.620000 	 -25.400000 	 -26.400000 	 0.075
H35 	 -12.550000 	 -23.010000 	 -25.840000 	 0.089
H36 	 -12.980000 	 -24.710000 	 -25.680000 	 0.089
H37 	 -13.550000 	 -23.540000 	 -24.500000 	 0.089
