C1 	 -14.310000 	 -14.790000 	 -27.480000 	 -0.274
C2 	 -15.020000 	 -15.590000 	 -26.580000 	 0.509
C3 	 -14.420000 	 -13.410000 	 -27.380000 	 -0.257
C4 	 -15.860000 	 -15.020000 	 -25.620000 	 -0.231
N5 	 -14.860000 	 -16.970000 	 -26.660000 	 -0.758
C6 	 -15.250000 	 -12.850000 	 -26.410000 	 0.347
C7 	 -15.980000 	 -13.640000 	 -25.530000 	 -0.281
F8 	 -15.350000 	 -11.520000 	 -26.340000 	 -0.213
C9 	 -16.630000 	 -15.940000 	 -24.700000 	 0.797
N10 	 -16.340000 	 -17.250000 	 -24.940000 	 -0.702
O11 	 -17.460000 	 -15.610000 	 -23.850000 	 -0.618
C12 	 -15.480000 	 -17.780000 	 -25.880000 	 0.742
C13 	 -15.330000 	 -19.240000 	 -26.010000 	 -0.140
C14 	 -15.720000 	 -20.110000 	 -25.000000 	 -0.119
C15 	 -15.510000 	 -21.480000 	 -25.140000 	 -0.273
C16 	 -14.920000 	 -21.980000 	 -26.310000 	 0.166
C17 	 -14.560000 	 -21.110000 	 -27.340000 	 -0.173
C18 	 -14.770000 	 -19.750000 	 -27.190000 	 -0.111
C19 	 -14.570000 	 -23.460000 	 -26.420000 	 0.541
O20 	 -14.230000 	 -23.900000 	 -27.710000 	 -0.762
C21 	 -15.770000 	 -24.340000 	 -26.100000 	 -0.320
C22 	 -13.340000 	 -23.700000 	 -25.560000 	 -0.400
H23 	 -13.670000 	 -15.240000 	 -28.230000 	 0.197
H24 	 -13.870000 	 -12.770000 	 -28.060000 	 0.196
H25 	 -16.620000 	 -13.170000 	 -24.790000 	 0.208
H26 	 -16.900000 	 -17.890000 	 -24.400000 	 0.357
H27 	 -16.160000 	 -19.760000 	 -24.070000 	 0.150
H28 	 -15.770000 	 -22.140000 	 -24.330000 	 0.149
H29 	 -14.090000 	 -21.470000 	 -28.240000 	 0.169
H30 	 -14.460000 	 -19.110000 	 -28.000000 	 0.149
H31 	 -14.030000 	 -24.840000 	 -27.660000 	 0.458
H32 	 -16.670000 	 -23.970000 	 -26.600000 	 0.073
H33 	 -15.960000 	 -24.360000 	 -25.030000 	 0.073
H34 	 -15.640000 	 -25.380000 	 -26.390000 	 0.073
H35 	 -12.520000 	 -23.040000 	 -25.850000 	 0.093
H36 	 -12.980000 	 -24.720000 	 -25.670000 	 0.093
H37 	 -13.530000 	 -23.530000 	 -24.500000 	 0.093
