C1 	 -14.534000 	 -14.645000 	 -27.558000 	 -0.227
C2 	 -15.098000 	 -15.513000 	 -26.610000 	 0.709
C3 	 -14.608000 	 -13.266000 	 -27.352000 	 -0.000
C4 	 -15.792000 	 -14.987000 	 -25.513000 	 -0.379
N5 	 -14.937000 	 -16.904000 	 -26.742000 	 -0.778
C6 	 -15.258000 	 -12.754000 	 -26.229000 	 -0.250
C7 	 -15.870000 	 -13.611000 	 -25.313000 	 -0.065
C8 	 -16.450000 	 -15.948000 	 -24.552000 	 0.825
N9 	 -16.128000 	 -17.237000 	 -24.819000 	 -0.696
O10 	 -17.223000 	 -15.649000 	 -23.648000 	 -0.620
C11 	 -15.417000 	 -17.744000 	 -25.885000 	 0.715
C12 	 -15.277000 	 -19.204000 	 -26.025000 	 -0.112
C13 	 -14.609000 	 -19.717000 	 -27.142000 	 -0.098
C14 	 -14.434000 	 -21.081000 	 -27.292000 	 -0.179
C15 	 -14.929000 	 -21.966000 	 -26.334000 	 0.161
C16 	 -15.625000 	 -21.465000 	 -25.230000 	 -0.249
C17 	 -15.796000 	 -20.095000 	 -25.074000 	 -0.156
C18 	 -14.588000 	 -23.453000 	 -26.413000 	 0.547
O19 	 -14.237000 	 -23.891000 	 -27.699000 	 -0.762
C20 	 -15.768000 	 -24.378000 	 -26.082000 	 -0.339
C21 	 -13.353000 	 -23.678000 	 -25.541000 	 -0.399
CL22 	 -13.715000 	 -15.231000 	 -28.966000 	 -0.068
H23 	 -14.153000 	 -12.586000 	 -28.060000 	 0.140
H24 	 -15.287000 	 -11.684000 	 -26.080000 	 0.169
H25 	 -16.387000 	 -13.209000 	 -24.453000 	 0.165
H26 	 -16.594000 	 -17.898000 	 -24.212000 	 0.345
H27 	 -14.201000 	 -19.064000 	 -27.902000 	 0.149
H28 	 -13.873000 	 -21.440000 	 -28.142000 	 0.171
H29 	 -15.993000 	 -22.131000 	 -24.462000 	 0.140
H30 	 -16.310000 	 -19.746000 	 -24.190000 	 0.167
H31 	 -14.026000 	 -24.828000 	 -27.651000 	 0.458
H32 	 -16.675000 	 -24.047000 	 -26.588000 	 0.080
H33 	 -15.952000 	 -24.408000 	 -25.010000 	 0.080
H34 	 -15.593000 	 -25.416000 	 -26.373000 	 0.080
H35 	 -12.550000 	 -22.985000 	 -25.793000 	 0.092
H36 	 -12.969000 	 -24.684000 	 -25.692000 	 0.092
H37 	 -13.573000 	 -23.558000 	 -24.479000 	 0.092
