C1 	 -15.200000 	 -19.260000 	 -25.960000 	 -0.169
C2 	 -15.460000 	 -20.090000 	 -24.860000 	 -0.080
C3 	 -14.730000 	 -19.850000 	 -27.150000 	 -0.021
C4 	 -15.370000 	 -17.790000 	 -25.890000 	 0.723
C5 	 -15.240000 	 -21.460000 	 -24.950000 	 -0.322
C6 	 -14.520000 	 -21.220000 	 -27.230000 	 -0.256
C7 	 -14.760000 	 -22.040000 	 -26.130000 	 0.111
N8 	 -16.120000 	 -17.230000 	 -24.860000 	 -0.668
C9 	 -16.390000 	 -15.920000 	 -24.610000 	 0.769
N10 	 -14.870000 	 -16.980000 	 -26.760000 	 -0.752
C11 	 -15.020000 	 -15.590000 	 -26.680000 	 0.511
C12 	 -15.750000 	 -15.010000 	 -25.640000 	 -0.209
C13 	 -15.870000 	 -13.620000 	 -25.550000 	 -0.297
C14 	 -15.260000 	 -12.820000 	 -26.530000 	 0.348
C15 	 -14.550000 	 -13.410000 	 -27.580000 	 -0.243
C16 	 -14.440000 	 -14.800000 	 -27.660000 	 -0.295
O17 	 -17.100000 	 -15.560000 	 -23.660000 	 -0.615
C18 	 -14.480000 	 -23.570000 	 -26.190000 	 0.568
C19 	 -15.720000 	 -24.320000 	 -25.660000 	 -0.113
C20 	 -13.220000 	 -23.840000 	 -25.350000 	 -0.391
O21 	 -14.150000 	 -23.950000 	 -27.540000 	 -0.468
F22 	 -15.350000 	 -11.470000 	 -26.460000 	 -0.218
C23 	 -14.550000 	 -25.200000 	 -28.120000 	 0.056
C24 	 -13.910000 	 -26.490000 	 -27.550000 	 0.420
O25 	 -12.600000 	 -26.750000 	 -28.000000 	 -0.713
H26 	 -15.820000 	 -19.680000 	 -23.930000 	 0.142
H27 	 -14.520000 	 -19.240000 	 -28.020000 	 0.130
H28 	 -15.420000 	 -22.060000 	 -24.070000 	 0.165
H29 	 -14.140000 	 -21.630000 	 -28.160000 	 0.161
H30 	 -16.610000 	 -17.860000 	 -24.240000 	 0.345
H31 	 -16.420000 	 -13.150000 	 -24.750000 	 0.216
H32 	 -14.080000 	 -12.790000 	 -28.330000 	 0.191
H33 	 -13.880000 	 -15.250000 	 -28.470000 	 0.201
H34 	 -15.810000 	 -24.180000 	 -24.590000 	 0.017
H35 	 -15.750000 	 -25.390000 	 -25.830000 	 0.017
H36 	 -16.580000 	 -23.920000 	 -26.180000 	 0.017
H37 	 -13.440000 	 -23.940000 	 -24.290000 	 0.100
H38 	 -12.550000 	 -22.990000 	 -25.430000 	 0.100
H39 	 -12.660000 	 -24.710000 	 -25.670000 	 0.100
H40 	 -14.340000 	 -25.150000 	 -29.190000 	 0.030
H41 	 -15.640000 	 -25.270000 	 -28.060000 	 0.030
H42 	 -14.520000 	 -27.350000 	 -27.810000 	 -0.038
H43 	 -13.890000 	 -26.450000 	 -26.460000 	 -0.038
H44 	 -12.640000 	 -27.170000 	 -28.870000 	 0.436
