C1 	 -14.720000 	 -14.740000 	 -27.640000 	 -0.332
C2 	 -15.210000 	 -15.560000 	 -26.620000 	 0.515
C3 	 -14.860000 	 -13.360000 	 -27.530000 	 -0.206
C4 	 -15.860000 	 -15.010000 	 -25.510000 	 -0.392
N5 	 -15.020000 	 -16.930000 	 -26.730000 	 -0.733
C6 	 -15.480000 	 -12.820000 	 -26.410000 	 0.191
C7 	 -15.990000 	 -13.630000 	 -25.400000 	 0.268
C8 	 -16.400000 	 -15.960000 	 -24.450000 	 0.851
N9 	 -16.120000 	 -17.250000 	 -24.750000 	 -0.724
O10 	 -17.040000 	 -15.660000 	 -23.440000 	 -0.608
C11 	 -15.450000 	 -17.760000 	 -25.840000 	 0.782
C12 	 -15.280000 	 -19.210000 	 -25.990000 	 -0.185
C13 	 -15.730000 	 -20.090000 	 -25.000000 	 -0.112
C14 	 -15.540000 	 -21.460000 	 -25.170000 	 -0.282
C15 	 -14.920000 	 -21.940000 	 -26.320000 	 0.181
C16 	 -14.490000 	 -21.060000 	 -27.300000 	 -0.162
C17 	 -14.660000 	 -19.700000 	 -27.140000 	 -0.089
C18 	 -14.590000 	 -23.420000 	 -26.430000 	 0.534
O19 	 -14.230000 	 -23.840000 	 -27.710000 	 -0.765
F20 	 -15.590000 	 -11.480000 	 -26.330000 	 -0.188
F21 	 -16.600000 	 -13.100000 	 -24.310000 	 -0.163
C22 	 -15.790000 	 -24.320000 	 -26.120000 	 -0.348
C23 	 -13.350000 	 -23.660000 	 -25.570000 	 -0.379
H24 	 -14.220000 	 -15.180000 	 -28.500000 	 0.209
H25 	 -14.470000 	 -12.710000 	 -28.300000 	 0.208
H26 	 -16.550000 	 -17.900000 	 -24.110000 	 0.345
H27 	 -16.190000 	 -19.750000 	 -24.090000 	 0.164
H28 	 -15.850000 	 -22.120000 	 -24.380000 	 0.149
H29 	 -13.980000 	 -21.420000 	 -28.190000 	 0.163
H30 	 -14.310000 	 -19.050000 	 -27.920000 	 0.138
H31 	 -14.020000 	 -24.780000 	 -27.680000 	 0.462
H32 	 -16.660000 	 -23.990000 	 -26.680000 	 0.082
H33 	 -16.030000 	 -24.310000 	 -25.060000 	 0.082
H34 	 -15.610000 	 -25.360000 	 -26.380000 	 0.082
H35 	 -12.550000 	 -22.970000 	 -25.830000 	 0.088
H36 	 -12.980000 	 -24.670000 	 -25.720000 	 0.088
H37 	 -13.560000 	 -23.530000 	 -24.510000 	 0.088
