C1 	 -15.350000 	 -19.140000 	 -26.030000 	 -0.088
C2 	 -15.830000 	 -20.000000 	 -25.040000 	 -0.116
C3 	 -14.650000 	 -19.680000 	 -27.120000 	 -0.085
C4 	 -15.610000 	 -21.370000 	 -25.140000 	 -0.304
C5 	 -14.450000 	 -21.050000 	 -27.230000 	 -0.191
N6 	 -15.080000 	 -16.840000 	 -26.800000 	 -0.582
C7 	 -14.940000 	 -21.920000 	 -26.250000 	 0.067
C8 	 -14.720000 	 -23.450000 	 -26.360000 	 0.474
C9 	 -15.210000 	 -15.450000 	 -26.660000 	 0.258
C10 	 -15.890000 	 -14.900000 	 -25.560000 	 -0.138
C11 	 -15.480000 	 -12.680000 	 -26.400000 	 0.407
C12 	 -14.810000 	 -13.210000 	 -27.490000 	 -0.400
C13 	 -16.020000 	 -13.520000 	 -25.420000 	 -0.369
C14 	 -14.670000 	 -14.590000 	 -27.640000 	 0.130
C15 	 -16.460000 	 -15.850000 	 -24.530000 	 0.761
N16 	 -16.220000 	 -17.150000 	 -24.840000 	 -0.607
C17 	 -15.530000 	 -17.670000 	 -25.920000 	 0.589
O18 	 -17.100000 	 -15.540000 	 -23.520000 	 -0.617
C19 	 -16.090000 	 -24.150000 	 -26.370000 	 -0.270
O20 	 -13.970000 	 -23.750000 	 -27.560000 	 -0.535
C21 	 -13.840000 	 -23.870000 	 -25.180000 	 -0.147
C22 	 -13.940000 	 -15.120000 	 -28.860000 	 -0.255
F23 	 -15.610000 	 -11.330000 	 -26.310000 	 -0.222
C24 	 -12.580000 	 -23.420000 	 -27.690000 	 0.162
C25 	 -11.600000 	 -24.090000 	 -26.710000 	 0.201
O26 	 -10.270000 	 -23.710000 	 -26.940000 	 -0.729
H27 	 -16.360000 	 -19.640000 	 -24.170000 	 0.152
H28 	 -14.260000 	 -19.040000 	 -27.900000 	 0.121
H29 	 -15.980000 	 -22.000000 	 -24.340000 	 0.190
H30 	 -13.910000 	 -21.430000 	 -28.080000 	 0.149
H31 	 -14.390000 	 -12.540000 	 -28.230000 	 0.218
H32 	 -16.540000 	 -13.100000 	 -24.570000 	 0.227
H33 	 -16.660000 	 -17.810000 	 -24.210000 	 0.330
H34 	 -16.640000 	 -24.020000 	 -25.450000 	 0.079
H35 	 -16.090000 	 -25.210000 	 -26.590000 	 0.079
H36 	 -16.610000 	 -23.690000 	 -27.190000 	 0.079
H37 	 -14.350000 	 -23.780000 	 -24.220000 	 0.016
H38 	 -12.980000 	 -23.210000 	 -25.150000 	 0.016
H39 	 -13.450000 	 -24.880000 	 -25.270000 	 0.016
H40 	 -13.800000 	 -14.360000 	 -29.630000 	 0.087
H41 	 -14.520000 	 -15.930000 	 -29.290000 	 0.087
H42 	 -12.960000 	 -15.520000 	 -28.570000 	 0.087
H43 	 -12.470000 	 -22.350000 	 -27.600000 	 0.044
H44 	 -12.270000 	 -23.640000 	 -28.720000 	 0.044
H45 	 -11.660000 	 -25.170000 	 -26.820000 	 0.077
H46 	 -11.840000 	 -23.880000 	 -25.670000 	 0.077
H47 	 -10.190000 	 -22.760000 	 -26.800000 	 0.428
