C1 	 -14.630000 	 -14.610000 	 -27.580000 	 0.065
C2 	 -15.160000 	 -15.480000 	 -26.610000 	 0.382
C3 	 -14.710000 	 -13.230000 	 -27.370000 	 -0.232
C4 	 -15.820000 	 -14.960000 	 -25.490000 	 -0.233
N5 	 -15.000000 	 -16.880000 	 -26.750000 	 -0.659
C6 	 -15.330000 	 -12.720000 	 -26.230000 	 -0.157
C7 	 -15.910000 	 -13.580000 	 -25.290000 	 -0.166
C8 	 -16.420000 	 -15.920000 	 -24.500000 	 0.795
N9 	 -16.070000 	 -17.210000 	 -24.760000 	 -0.675
O10 	 -17.180000 	 -15.620000 	 -23.580000 	 -0.624
C11 	 -15.420000 	 -17.720000 	 -25.860000 	 0.671
C12 	 -15.260000 	 -19.180000 	 -25.990000 	 -0.127
C13 	 -14.630000 	 -19.700000 	 -27.140000 	 -0.116
C14 	 -14.450000 	 -21.070000 	 -27.290000 	 -0.148
C15 	 -14.880000 	 -21.960000 	 -26.300000 	 0.137
C16 	 -15.530000 	 -21.450000 	 -25.170000 	 -0.271
C17 	 -15.720000 	 -20.080000 	 -25.020000 	 -0.115
C18 	 -14.580000 	 -23.460000 	 -26.420000 	 0.547
O19 	 -14.230000 	 -23.880000 	 -27.730000 	 -0.758
C20 	 -15.810000 	 -24.340000 	 -26.140000 	 -0.318
C21 	 -13.400000 	 -23.800000 	 -25.510000 	 -0.426
C22 	 -13.940000 	 -15.130000 	 -28.840000 	 -0.247
H23 	 -14.280000 	 -12.540000 	 -28.080000 	 0.175
H24 	 -15.360000 	 -11.650000 	 -26.080000 	 0.152
H25 	 -16.400000 	 -13.180000 	 -24.420000 	 0.174
H26 	 -16.500000 	 -17.870000 	 -24.130000 	 0.343
H27 	 -14.270000 	 -19.050000 	 -27.920000 	 0.142
H28 	 -13.940000 	 -21.430000 	 -28.170000 	 0.160
H29 	 -15.860000 	 -22.110000 	 -24.380000 	 0.150
H30 	 -16.210000 	 -19.730000 	 -24.120000 	 0.152
H31 	 -14.050000 	 -24.830000 	 -27.710000 	 0.456
H32 	 -16.640000 	 -24.000000 	 -26.750000 	 0.075
H33 	 -16.080000 	 -24.290000 	 -25.080000 	 0.075
H34 	 -15.640000 	 -25.390000 	 -26.390000 	 0.075
H35 	 -12.510000 	 -23.250000 	 -25.810000 	 0.100
H36 	 -13.170000 	 -24.860000 	 -25.560000 	 0.100
H37 	 -13.610000 	 -23.560000 	 -24.470000 	 0.100
H38 	 -13.740000 	 -14.330000 	 -29.550000 	 0.082
H39 	 -14.550000 	 -15.870000 	 -29.340000 	 0.082
H40 	 -12.990000 	 -15.590000 	 -28.580000 	 0.082
