C1 	 -15.300000 	 -19.200000 	 -26.030000 	 -0.182
C2 	 -15.710000 	 -20.090000 	 -25.020000 	 -0.089
C3 	 -14.730000 	 -19.720000 	 -27.200000 	 -0.096
C4 	 -15.530000 	 -21.450000 	 -25.170000 	 -0.277
C5 	 -14.550000 	 -21.090000 	 -27.340000 	 -0.152
N6 	 -14.980000 	 -16.890000 	 -26.730000 	 -0.687
C7 	 -14.930000 	 -21.960000 	 -26.330000 	 0.161
C8 	 -14.590000 	 -23.450000 	 -26.420000 	 0.534
C9 	 -16.540000 	 -15.970000 	 -24.560000 	 0.850
N10 	 -16.180000 	 -17.250000 	 -24.820000 	 -0.735
C11 	 -15.450000 	 -17.740000 	 -25.890000 	 0.761
O12 	 -17.380000 	 -15.700000 	 -23.700000 	 -0.608
C13 	 -15.780000 	 -24.360000 	 -26.100000 	 -0.372
O14 	 -14.240000 	 -23.900000 	 -27.700000 	 -0.768
C15 	 -13.350000 	 -23.690000 	 -25.560000 	 -0.350
C16 	 -15.150000 	 -15.500000 	 -26.580000 	 0.401
C17 	 -15.870000 	 -14.990000 	 -25.500000 	 -0.359
C18 	 -15.950000 	 -13.610000 	 -25.280000 	 0.340
C19 	 -15.330000 	 -12.740000 	 -26.180000 	 -0.317
C20 	 -14.660000 	 -13.240000 	 -27.300000 	 -0.210
C21 	 -14.570000 	 -14.620000 	 -27.510000 	 0.172
F22 	 -13.880000 	 -15.090000 	 -28.580000 	 -0.184
F23 	 -16.580000 	 -13.130000 	 -24.190000 	 -0.180
H24 	 -16.160000 	 -19.740000 	 -24.100000 	 0.147
H25 	 -14.410000 	 -19.070000 	 -28.000000 	 0.143
H26 	 -15.810000 	 -22.110000 	 -24.360000 	 0.148
H27 	 -14.070000 	 -21.450000 	 -28.240000 	 0.164
H28 	 -16.660000 	 -17.920000 	 -24.240000 	 0.354
H29 	 -16.660000 	 -24.040000 	 -26.650000 	 0.088
H30 	 -16.010000 	 -24.360000 	 -25.040000 	 0.088
H31 	 -15.600000 	 -25.410000 	 -26.360000 	 0.088
H32 	 -14.110000 	 -24.850000 	 -27.670000 	 0.465
H33 	 -12.550000 	 -23.010000 	 -25.820000 	 0.082
H34 	 -12.980000 	 -24.710000 	 -25.700000 	 0.082
H35 	 -13.560000 	 -23.560000 	 -24.500000 	 0.082
H36 	 -15.370000 	 -11.680000 	 -26.020000 	 0.208
H37 	 -14.190000 	 -12.560000 	 -27.990000 	 0.208
