C1 	 -15.350000 	 -19.220000 	 -25.970000 	 -0.085
C2 	 -14.650000 	 -19.710000 	 -27.080000 	 -0.134
C3 	 -15.860000 	 -20.120000 	 -25.020000 	 -0.149
C4 	 -14.450000 	 -21.060000 	 -27.250000 	 -0.142
C5 	 -15.640000 	 -21.480000 	 -25.180000 	 -0.258
N6 	 -15.050000 	 -16.950000 	 -26.690000 	 -0.583
C7 	 -14.940000 	 -21.960000 	 -26.300000 	 0.137
C8 	 -14.590000 	 -23.450000 	 -26.430000 	 0.547
C9 	 -15.220000 	 -15.560000 	 -26.590000 	 0.279
C10 	 -15.900000 	 -15.010000 	 -25.500000 	 -0.162
C11 	 -15.450000 	 -12.820000 	 -26.360000 	 0.391
C12 	 -14.780000 	 -13.360000 	 -27.450000 	 -0.375
C13 	 -16.020000 	 -13.620000 	 -25.380000 	 -0.354
C14 	 -14.680000 	 -14.740000 	 -27.590000 	 0.104
C15 	 -16.530000 	 -15.940000 	 -24.490000 	 0.768
N16 	 -16.260000 	 -17.240000 	 -24.770000 	 -0.606
C17 	 -15.530000 	 -17.770000 	 -25.820000 	 0.588
O18 	 -17.240000 	 -15.610000 	 -23.540000 	 -0.616
C19 	 -15.770000 	 -24.360000 	 -26.090000 	 -0.352
O20 	 -14.270000 	 -23.840000 	 -27.740000 	 -0.753
C21 	 -13.360000 	 -23.700000 	 -25.560000 	 -0.418
C22 	 -13.980000 	 -15.280000 	 -28.830000 	 -0.241
F23 	 -15.560000 	 -11.500000 	 -26.280000 	 -0.212
H24 	 -14.250000 	 -19.050000 	 -27.840000 	 0.140
H25 	 -16.400000 	 -19.790000 	 -24.150000 	 0.167
H26 	 -13.890000 	 -21.410000 	 -28.110000 	 0.160
H27 	 -15.990000 	 -22.160000 	 -24.420000 	 0.151
H28 	 -14.360000 	 -12.690000 	 -28.200000 	 0.209
H29 	 -16.550000 	 -13.170000 	 -24.550000 	 0.221
H30 	 -16.730000 	 -17.890000 	 -24.150000 	 0.325
H31 	 -16.630000 	 -24.050000 	 -26.680000 	 0.083
H32 	 -16.010000 	 -24.330000 	 -25.030000 	 0.083
H33 	 -15.570000 	 -25.400000 	 -26.350000 	 0.083
H34 	 -14.050000 	 -24.780000 	 -27.730000 	 0.455
H35 	 -12.520000 	 -23.090000 	 -25.890000 	 0.098
H36 	 -13.060000 	 -24.730000 	 -25.630000 	 0.098
H37 	 -13.540000 	 -23.480000 	 -24.510000 	 0.098
H38 	 -14.070000 	 -14.600000 	 -29.670000 	 0.085
H39 	 -14.410000 	 -16.230000 	 -29.130000 	 0.085
H40 	 -12.920000 	 -15.430000 	 -28.630000 	 0.085
