C1 	 -6.040000 	 -4.460000 	 16.300000 	 -0.220
C2 	 -5.620000 	 -3.400000 	 15.270000 	 0.458
O3 	 -6.730000 	 -2.990000 	 14.510000 	 -0.685
C4 	 -4.780000 	 -2.270000 	 15.840000 	 0.023
N5 	 -3.840000 	 -2.390000 	 14.710000 	 -0.592
C6 	 -4.390000 	 -3.750000 	 14.460000 	 0.012
C7 	 -2.470000 	 -2.100000 	 14.790000 	 0.517
C8 	 -1.890000 	 -1.070000 	 14.040000 	 -0.297
C9 	 -0.540000 	 -0.810000 	 14.200000 	 -0.198
C10 	 0.230000 	 -1.560000 	 15.100000 	 0.216
N11 	 1.600000 	 -1.320000 	 15.340000 	 -0.384
C12 	 2.530000 	 -0.430000 	 14.780000 	 0.340
N13 	 2.180000 	 0.390000 	 13.750000 	 -0.441
C14 	 3.100000 	 1.240000 	 13.210000 	 0.252
C15 	 4.410000 	 1.290000 	 13.700000 	 -0.522
N16 	 4.740000 	 0.500000 	 14.760000 	 0.439
C17 	 5.890000 	 0.380000 	 15.490000 	 -0.514
C18 	 5.600000 	 -0.540000 	 16.500000 	 0.155
N19 	 4.390000 	 -1.050000 	 16.390000 	 -0.557
C20 	 3.830000 	 -0.390000 	 15.340000 	 0.209
C21 	 2.630000 	 2.150000 	 12.120000 	 0.149
C22 	 3.540000 	 2.640000 	 11.160000 	 -0.225
C23 	 3.150000 	 3.460000 	 10.110000 	 -0.223
C24 	 1.800000 	 3.820000 	 10.020000 	 0.010
C25 	 1.000000 	 4.600000 	 9.130000 	 0.084
N26 	 -0.250000 	 4.620000 	 9.510000 	 -0.426
N27 	 -0.330000 	 3.880000 	 10.630000 	 -0.180
C28 	 0.890000 	 3.350000 	 10.990000 	 0.249
C29 	 1.270000 	 2.530000 	 12.050000 	 -0.411
C30 	 -0.370000 	 -2.590000 	 15.830000 	 -0.290
C31 	 -1.720000 	 -2.860000 	 15.670000 	 -0.295
H32 	 -5.210000 	 -4.800000 	 16.900000 	 0.057
H33 	 -6.800000 	 -4.070000 	 16.970000 	 0.057
H34 	 -6.470000 	 -5.330000 	 15.800000 	 0.057
H35 	 -6.410000 	 -2.330000 	 13.890000 	 0.419
H36 	 -4.330000 	 -2.490000 	 16.800000 	 0.034
H37 	 -5.290000 	 -1.300000 	 15.900000 	 0.034
H38 	 -4.570000 	 -3.980000 	 13.410000 	 0.037
H39 	 -3.790000 	 -4.550000 	 14.890000 	 0.037
H40 	 -2.490000 	 -0.490000 	 13.360000 	 0.170
H41 	 -0.120000 	 -0.010000 	 13.610000 	 0.159
H42 	 2.010000 	 -1.870000 	 16.080000 	 0.279
H43 	 5.170000 	 1.960000 	 13.350000 	 0.242
H44 	 6.780000 	 0.960000 	 15.280000 	 0.250
H45 	 6.270000 	 -0.870000 	 17.280000 	 0.142
H46 	 4.570000 	 2.330000 	 11.210000 	 0.150
H47 	 3.860000 	 3.810000 	 9.370000 	 0.174
H48 	 1.320000 	 5.130000 	 8.240000 	 0.130
H49 	 -1.220000 	 3.760000 	 11.100000 	 0.338
H50 	 0.560000 	 2.170000 	 12.780000 	 0.206
H51 	 0.210000 	 -3.180000 	 16.520000 	 0.189
H52 	 -2.170000 	 -3.640000 	 16.260000 	 0.188
